method,day_index,total_objective_cost,electricity_cost,qos_cost,switching_cost,total_energy_kwh,peak_power_kw,average_power_kw,average_active_servers,average_utilization,P1_sla_violation_rate,P2_sla_violation_rate,P3_sla_violation_rate,P1_violation_count,P2_violation_count,P3_violation_count,P1_sla_cost,P2_sla_cost,P3_sla_cost,P1_avg_delay,P2_avg_delay,P3_avg_delay,P1_completed,P2_completed,P3_completed,num_eval_days,start_day_index,end_day_index,random_seed
queue_greedy,1229,317.4295766637362,262.0295766637362,0.0,55.39999999999999,490.0575208241755,34.614000000000004,20.41906336767398,17.020833333333332,0.9937225320982678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.097799511002445,3.117391304347826,365.0,409.0,230.0,267,1064,1330,2024
queue_greedy,1230,342.50922447822666,280.30922447822667,0.0,62.199999999999996,507.9255296194584,34.614000000000004,21.163563734144102,18.322916666666668,0.9963536219651257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0277136258660509,3.188976377952756,383.0,433.0,254.0,267,1064,1330,2024
queue_greedy,1231,315.56435627377823,268.9643562737782,0.0,46.6,503.099675855557,34.614000000000004,20.96248649398154,17.9375,0.9986092743287843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.055,3.1726907630522088,401.0,400.0,249.0,267,1064,1330,2024
queue_greedy,1232,328.4237395932352,265.0237395932352,0.0,63.4,491.76863935386007,34.614000000000004,20.490359973077503,17.135416666666668,0.9969452126392732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.165692007797271,3.7413793103448274,532.0,513.0,174.0,267,1064,1330,2024
queue_greedy,1233,325.707555,269.60755500000005,0.0,56.099999999999994,504.85275000000007,34.614000000000004,21.035531250000002,18.052083333333332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2150313152400836,3.2152466367713006,398.0,479.0,223.0,267,1064,1330,2024
queue_greedy,1234,317.33939610749945,260.53939610749944,0.0,56.8,485.4051362734358,37.449,20.22521401139316,16.635416666666668,0.9991894029038324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1388888888888888,3.4047619047619047,415.0,432.0,210.0,267,1064,1330,2024
queue_greedy,1235,334.17068750000004,263.1706875,0.0,71.0,491.9535000000001,40.85099999999999,20.498062500000003,17.104166666666668,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.001953125,1.2361111111111112,3.7247191011235956,512.0,504.0,178.0,267,1064,1330,2024
queue_greedy,1236,330.96306501003727,271.7630650100372,0.0,59.199999999999996,508.8511719063665,34.614000000000004,21.20213216276527,18.395833333333332,0.9956869107069943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.142570281124498,3.438053097345133,439.0,498.0,226.0,267,1064,1330,2024
queue_greedy,1237,349.29536145575645,280.2953614557564,0.0,69.0,518.3185514242388,37.449,21.596606309343283,19.083333333333332,0.9956047163890661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1020793950850662,3.5401785714285716,500.0,529.0,224.0,267,1064,1330,2024
queue_greedy,1238,335.00059354615473,268.30059354615474,0.0,66.69999999999999,498.2834407692336,37.449,20.7618100320514,17.59375,0.9980194273138713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1360544217687074,3.121212121212121,370.0,441.0,231.0,267,1064,1330,2024
queue_greedy,1239,331.85825729801894,272.05825729801893,0.0,59.800000000000004,500.1390774938092,34.614000000000004,20.839128228908717,17.84375,0.9918739555860056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1370143149284253,3.2666666666666666,367.0,489.0,225.0,267,1064,1330,2024
queue_greedy,1240,329.29022479402926,270.8902247940293,0.0,58.39999999999999,500.1478977938415,31.212,20.83949574141006,17.760416666666668,0.9971954782231299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1020881670533642,3.2456896551724137,403.0,431.0,232.0,267,1064,1330,2024
queue_greedy,1241,317.69898362126986,264.0989836212699,0.0,53.6,496.0814488164684,37.449,20.67006036735285,17.416666666666668,0.9982353906904615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.109865470852018,3.234782608695652,366.0,446.0,230.0,267,1064,1330,2024
queue_greedy,1242,335.5962437215644,272.79624372156445,0.0,62.800000000000004,506.693355379889,34.614,21.112223140828707,18.197916666666668,0.9994615049895726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1062906724511932,3.212121212121212,405.0,461.0,231.0,267,1064,1330,2024
queue_greedy,1243,330.1457563451056,271.8457563451056,0.0,58.3,502.788418265955,31.212,20.949517427748123,17.927083333333332,0.9978252798023627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.079059829059829,3.3230088495575223,406.0,468.0,226.0,267,1064,1330,2024
queue_greedy,1244,318.24388,270.44388000000004,0.0,47.8,502.0177500000001,31.212,20.917406250000003,17.84375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0727699530516432,3.2295081967213113,362.0,426.0,244.0,267,1064,1330,2024
queue_greedy,1245,330.10558000000003,279.00558,0.0,51.099999999999994,524.556,34.614000000000004,21.8565,19.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.068888888888889,3.0931899641577063,383.0,450.0,279.0,267,1064,1330,2024
queue_greedy,1246,321.12516521513976,263.3251652151398,0.0,57.8,489.6942662973118,34.614000000000004,20.40392776238799,16.958333333333332,0.9989680200468968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1014150943396226,3.2286995515695067,386.0,424.0,223.0,267,1064,1330,2024
queue_greedy,1247,331.4107922140365,274.91079221403646,0.0,56.5,512.769756918864,34.614000000000004,21.365406538286,18.677083333333332,0.99514396340061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1019417475728155,3.1846153846153844,423.0,412.0,260.0,267,1064,1330,2024
queue_greedy,1248,325.2484507284042,267.64845072840416,0.0,57.6,497.857900713763,34.614000000000004,20.74407919640679,17.541666666666668,0.9998167364290942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1004566210045663,3.25,381.0,438.0,232.0,267,1064,1330,2024
queue_greedy,1249,329.468905,269.06890500000003,0.0,60.4,501.3090000000001,34.614000000000004,20.887875000000005,17.791666666666668,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1077694235588973,3.1285140562248994,384.0,399.0,249.0,267,1064,1330,2024
queue_greedy,1250,323.5050189709659,267.30501897096593,0.0,56.2,496.63849678426845,34.614000000000004,20.69327069934452,17.520833333333332,0.9948258451108862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0974025974025974,3.3619909502262444,430.0,462.0,221.0,267,1064,1330,2024
queue_greedy,1251,328.90900401155847,269.3090040115585,0.0,59.6,505.3328484736202,34.614000000000004,21.05553535306751,18.145833333333332,0.9962000746678458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0780141843971631,3.185185185185185,404.0,423.0,243.0,267,1064,1330,2024
queue_greedy,1252,332.58780834483895,273.7878083448389,0.0,58.8,507.26707295262156,34.614000000000004,21.136128039692565,18.302083333333332,0.9949321731538756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0417690417690417,3.1423076923076922,355.0,407.0,260.0,267,1064,1330,2024
queue_greedy,1253,328.20723839919305,266.807238399193,0.0,61.4,503.97331530997815,40.851,20.998888137915756,18.052083333333332,0.9974268978704726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1422594142259415,3.324561403508772,415.0,478.0,228.0,267,1064,1330,2024
queue_greedy,1254,329.71929989193814,266.1192998919381,0.0,63.6,493.34508559980657,34.614,20.556045233325275,17.364583333333332,0.991200881162596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.236673773987207,3.372549019607843,435.0,469.0,204.0,267,1064,1330,2024
queue_greedy,1255,319.4451037679925,267.0451037679925,0.0,52.4,494.2360039624766,31.212,20.59316683176986,17.322916666666668,0.9957663403439575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0961538461538463,3.233050847457627,372.0,416.0,236.0,267,1064,1330,2024
queue_greedy,1256,327.567163041389,275.96716304138897,0.0,51.599999999999994,507.07865012934053,31.212,21.128277088722523,18.427083333333332,0.9833520894862339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0896860986547086,3.152,350.0,446.0,250.0,267,1064,1330,2024
queue_greedy,1257,334.7249155876186,276.32491558761865,0.0,58.4,509.31290808630825,34.614,21.221371170262845,18.552083333333332,0.9880734693916131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0919282511210762,3.19672131147541,426.0,446.0,244.0,267,1064,1330,2024
queue_greedy,1258,328.1195019423351,266.51950194233507,0.0,61.599999999999994,491.85817013229735,40.851,20.494090422179056,17.177083333333332,0.9944662791641926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1408730158730158,3.5520833333333335,457.0,504.0,192.0,267,1064,1330,2024
queue_greedy,1259,309.4087875,265.60878749999995,0.0,43.8,494.36325,31.212,20.59846875,17.28125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0021321961620469,1.1122448979591837,3.599009900990099,469.0,490.0,202.0,267,1064,1330,2024
queue_greedy,1260,334.6894596224546,270.98945962245455,0.0,63.699999999999996,501.6495925701705,31.212,20.902066357090437,17.875,0.9963799982512535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1183294663573087,3.1506276150627617,375.0,431.0,239.0,267,1064,1330,2024
queue_greedy,1261,351.02668394217443,278.02668394217443,0.0,73.0,513.138129506795,37.449,21.38075539611646,18.666666666666668,0.9997091189694367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0864197530864197,3.2131147540983607,374.0,486.0,244.0,267,1064,1330,2024
queue_greedy,1262,333.6671687357307,276.96716873573064,0.0,56.699999999999996,516.9279335491584,40.851,21.5386638978816,18.979166666666668,0.9975169265744438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.080568720379147,3.0842490842490844,358.0,422.0,273.0,267,1064,1330,2024
queue_greedy,1263,316.28217132911595,265.28217132911595,0.0,51.0,495.40680884098737,34.614000000000004,20.641950368374474,17.375,0.9966657230716879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1529933481152994,3.211453744493392,378.0,451.0,227.0,267,1064,1330,2024
queue_greedy,1264,321.93786836183233,267.53786836183235,0.0,54.400000000000006,495.7758933182261,34.614000000000004,20.65732888825942,17.427083333333332,0.9970211799449746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0970464135021096,3.535,500.0,474.0,200.0,267,1064,1330,2024
queue_greedy,1265,323.82226060285143,267.82226060285143,0.0,55.99999999999999,495.27369719641064,34.614000000000004,20.636404049850444,17.354166666666668,0.9988466370805695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0705596107055961,3.1548117154811717,371.0,411.0,239.0,267,1064,1330,2024
queue_greedy,1266,329.233583707163,270.8335837071629,0.0,58.39999999999999,506.89449595988447,37.449,21.12060399832852,18.208333333333332,0.9988133745098072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0791666666666666,3.351931330472103,415.0,480.0,233.0,267,1064,1330,2024
queue_greedy,1267,313.6790527451209,268.6790527451208,0.0,45.0,508.9545163910027,37.449,21.206438182958447,18.364583333333332,0.9978578194022178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1475054229934925,3.176706827309237,390.0,461.0,249.0,267,1064,1330,2024
queue_greedy,1268,328.58370327159673,268.58370327159673,0.0,60.0,491.77058053623966,32.913000000000004,20.490440855676653,17.15625,0.9951676894167883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0913140311804008,3.339366515837104,382.0,449.0,221.0,267,1064,1330,2024
queue_greedy,1269,329.9269850667634,262.3269850667634,0.0,67.6,494.81417208363564,37.449,20.617257170151486,17.34375,0.9968153434287484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.144963144963145,3.1025641025641026,387.0,407.0,234.0,267,1064,1330,2024
queue_greedy,1270,311.97963000000004,260.37963,0.0,51.599999999999994,488.83500000000004,34.614000000000004,20.368125000000003,16.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1241534988713318,3.3045454545454547,385.0,443.0,220.0,267,1064,1330,2024
queue_greedy,1271,325.7339865183185,274.13398651831847,0.0,51.6,508.7342625572453,34.614,21.197260939885222,18.458333333333332,0.9916660625912733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0669856459330143,3.1377952755905514,406.0,418.0,254.0,267,1064,1330,2024
queue_greedy,1272,319.1286985446228,264.32869854462285,0.0,54.8,492.7815813894464,34.614000000000004,20.532565891226934,17.270833333333332,0.9921272657332159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1540084388185654,3.4292682926829268,421.0,474.0,205.0,267,1064,1330,2024
queue_greedy,1273,324.3466833677924,264.3466833677924,0.0,60.00000000000001,498.2641511493514,37.449,20.76100629788964,17.604166666666668,0.9962941710951808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1408450704225352,3.211453744493392,410.0,426.0,227.0,267,1064,1330,2024
queue_greedy,1274,336.2481976718925,270.44819767189256,0.0,65.79999999999998,500.38339897466415,34.614,20.849308290611006,17.8125,0.9919672603533657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1268498942917549,3.175213675213675,341.0,473.0,234.0,267,1064,1330,2024
queue_greedy,1275,324.942565444042,261.64256544404196,0.0,63.29999999999999,492.4317279501313,37.449,20.517988664588803,17.166666666666668,0.997876809009691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1365740740740742,3.1538461538461537,373.0,432.0,234.0,267,1064,1330,2024
queue_greedy,1276,328.5094251182313,268.5094251182313,0.0,60.0,494.670250369473,34.614000000000004,20.611260432061375,17.34375,0.9967153026747843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0625,3.2094017094017095,357.0,432.0,234.0,267,1064,1330,2024
queue_greedy,1277,334.1638682295908,273.1638682295907,0.0,61.0,508.55093196747106,40.851,21.189622165311295,18.489583333333332,0.9919958005082897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1056338028169015,3.205533596837945,408.0,426.0,253.0,267,1064,1330,2024
queue_greedy,1278,324.97267192107205,265.17267192107204,0.0,59.8,496.4776935033502,34.614000000000004,20.68657056263959,17.489583333333332,0.9972552054854016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1196388261851016,3.309734513274336,417.0,443.0,226.0,267,1064,1330,2024
queue_greedy,1279,328.41951036931715,272.8195103693172,0.0,55.599999999999994,500.4581886541161,34.614000000000004,20.852424527254836,17.729166666666668,0.9999956477617618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.100702576112412,3.1991525423728815,382.0,427.0,236.0,267,1064,1330,2024
queue_greedy,1280,334.0341423611907,271.03414236119056,0.0,62.99999999999999,499.59653081622076,32.913,20.816522117342533,17.666666666666668,0.9999324638282165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0027624309392265,1.0661764705882353,3.1638655462184873,362.0,408.0,238.0,267,1064,1330,2024
queue_greedy,1281,331.92769733561965,268.7276973356196,0.0,63.2,503.38337448631125,34.614000000000004,20.97430727026297,17.979166666666668,0.9928517648502279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0892018779342723,3.1275720164609053,397.0,426.0,243.0,267,1064,1330,2024
queue_greedy,1282,334.43141309581813,279.3314130958181,0.0,55.1,509.7646737369317,34.614,21.24019473903882,18.541666666666668,0.9886362980336268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.071593533487298,3.2244897959183674,409.0,433.0,245.0,267,1064,1330,2024
queue_greedy,1283,315.66111544679654,265.6611154467965,0.0,50.0,494.64194670873917,34.614000000000004,20.610081112864133,17.3125,0.9989406298239237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0746268656716418,3.1666666666666665,362.0,402.0,234.0,267,1064,1330,2024
queue_greedy,1284,327.29015485224204,265.290154852242,0.0,62.0,498.3907886007563,40.851,20.766282858364846,17.604166666666668,0.9989401766266591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1306306306306306,3.192468619246862,343.0,444.0,239.0,267,1064,1330,2024
queue_greedy,1285,331.245216258965,271.84521625896497,0.0,59.4,514.2020351842656,37.449,21.4250847993444,18.84375,0.9918241771813944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.096114519427403,3.369098712446352,471.0,489.0,233.0,267,1064,1330,2024
queue_greedy,1286,316.3500213323201,260.1500213323201,0.0,56.2,482.3943166635004,34.614000000000004,20.099763194312516,16.46875,0.9927611258727221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1393258426966293,3.29126213592233,376.0,445.0,206.0,267,1064,1330,2024
queue_greedy,1287,326.9908482209,272.19084822089997,0.0,54.8,507.64092412781235,34.614000000000004,21.15170517199218,18.260416666666668,0.9996249490339673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0671296296296295,3.1752988047808763,391.0,432.0,251.0,267,1064,1330,2024
queue_greedy,1288,330.5959371129445,271.19593711294453,0.0,59.4,502.60491285295177,34.614000000000004,20.94187136887299,17.958333333333332,0.9917400516197103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0866510538641687,3.2098765432098766,400.0,427.0,243.0,267,1064,1330,2024
queue_greedy,1289,326.11388787391616,263.91388787391617,0.0,62.19999999999999,485.89946210598794,34.614000000000004,20.245810921082832,16.708333333333332,0.9969703675154307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0976190476190477,3.2465116279069766,412.0,420.0,215.0,267,1064,1330,2024
queue_greedy,1290,318.89213124747874,263.2921312474788,0.0,55.6,490.1491757733711,31.212,20.422882323890462,17.052083333333332,0.9965500825693067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0850111856823266,3.315068493150685,367.0,447.0,219.0,267,1064,1330,2024
queue_greedy,1291,325.28897500000005,270.88897499999996,0.0,54.39999999999999,501.16725,37.449,20.881968750000002,17.78125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.088235294117647,3.3466666666666667,437.0,442.0,225.0,267,1064,1330,2024
queue_greedy,1292,327.8439219952894,273.0439219952894,0.0,54.8,499.4629046727794,31.212,20.81095436136581,17.708333333333332,0.9971879374831003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1790123456790123,3.5472636815920398,524.0,486.0,201.0,267,1064,1330,2024
queue_greedy,1293,325.55925888711624,268.9592588871162,0.0,56.599999999999994,498.68063714723826,34.614000000000004,20.77835988113493,17.604166666666668,0.9989168758020582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.124401913875598,3.1638655462184873,380.0,418.0,238.0,267,1064,1330,2024
queue_greedy,1294,321.0775105815261,268.67751058152606,0.0,52.400000000000006,501.41922837976904,34.614000000000004,20.892467849157043,17.927083333333332,0.9933923266303126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0751173708920188,3.292372881355932,415.0,426.0,236.0,267,1064,1330,2024
queue_greedy,1295,314.9680345029632,260.5680345029632,0.0,54.39999999999999,491.49242813426,34.614000000000004,20.478851172260836,17.083333333333332,0.998570701961453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.149746192893401,3.1082251082251084,362.0,394.0,231.0,267,1064,1330,2024
queue_greedy,1296,313.92323465360494,259.12323465360487,0.0,54.8,486.0294754800153,37.449,20.25122814500064,16.697916666666668,0.9946074390229273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0979899497487438,3.1822222222222223,384.0,398.0,225.0,267,1064,1330,2024
queue_greedy,1297,322.81133553451906,265.611335534519,0.0,57.19999999999999,497.999126670372,34.614000000000004,20.7499636112655,17.604166666666668,0.9952778498366529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1496259351620948,3.132780082987552,391.0,401.0,241.0,267,1064,1330,2024
queue_greedy,1298,328.53441499999997,266.53441499999997,0.0,62.0,492.2370000000001,34.614000000000004,20.509875000000005,17.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1113636363636363,3.2968036529680367,406.0,440.0,219.0,267,1064,1330,2024
queue_greedy,1299,322.78919100711386,272.98919100711385,0.0,49.8,513.5333156472309,40.851,21.397221485301287,18.739583333333332,0.9970044572050439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0831460674157303,3.1967871485943773,419.0,445.0,249.0,267,1064,1330,2024
queue_greedy,1300,338.28364940585226,273.5836494058522,0.0,64.69999999999999,509.7431465807883,34.614000000000004,21.23929777419951,18.4375,0.9983955446891793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.004106776180698,1.124,3.453333333333333,487.0,500.0,225.0,267,1064,1330,2024
queue_greedy,1301,328.52129279848464,269.3212927984846,0.0,59.199999999999996,494.30146187026446,34.614,20.59589424459435,17.302083333333332,0.9950671552395383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1022727272727273,3.2695652173913046,364.0,440.0,230.0,267,1064,1330,2024
queue_greedy,1302,342.1906083389452,271.9906083389452,0.0,70.2,505.88560418420366,37.449,21.078566841008485,18.208333333333332,0.9930091727112303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.123644251626898,3.2455357142857144,452.0,461.0,224.0,267,1064,1330,2024
queue_greedy,1303,339.72036715857814,273.32036715857816,0.0,66.4,508.4508426830568,37.449,21.1854517784607,18.385416666666668,0.9962413852606913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.086859688195991,3.216666666666667,386.0,449.0,240.0,267,1064,1330,2024
queue_greedy,1304,336.464532004128,270.664532004128,0.0,65.8,498.2510218878999,34.614000000000004,20.760459245329162,17.635416666666668,0.9945776312456024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1258426966292134,3.2629310344827585,379.0,445.0,232.0,267,1064,1330,2024
queue_greedy,1305,329.3902364003693,270.3902364003693,0.0,59.0,503.8877700011542,34.614000000000004,20.99532375004809,18.041666666666668,0.9968529104934071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1406593406593406,3.293617021276596,426.0,455.0,235.0,267,1064,1330,2024
queue_greedy,1306,315.57526448043285,262.3752644804328,0.0,53.2,480.6217171263527,31.212,20.025904880264694,16.375,0.9907438077065581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1395939086294415,3.236111111111111,375.0,394.0,216.0,267,1064,1330,2024
queue_greedy,1307,326.83368425872914,266.33368425872914,0.0,60.49999999999999,507.30852893352863,43.686,21.13785537223036,18.28125,0.996307936762574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1407766990291262,3.103585657370518,373.0,412.0,251.0,267,1064,1330,2024
queue_greedy,1308,317.91426431317745,269.91426431317745,0.0,48.0,496.83224004117966,31.212,20.701343335049152,17.479166666666668,0.9986667996575017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0022222222222221,1.102510460251046,3.4545454545454546,450.0,478.0,209.0,267,1064,1330,2024
queue_greedy,1309,321.18968031188547,261.18968031188547,0.0,60.0,487.8448056621421,34.614000000000004,20.326866902589256,16.875,0.9961228476822713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025974025974025,1.1878172588832487,3.1548672566371683,385.0,394.0,226.0,267,1064,1330,2024
queue_greedy,1310,329.62905718676916,265.52905718676914,0.0,64.1,491.9169677711536,37.449,20.49654032379807,17.135416666666668,0.9970496416049621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1530864197530863,3.175438596491228,414.0,405.0,228.0,267,1064,1330,2024
queue_greedy,1311,324.18051,268.68051,0.0,55.5,501.45075,34.614000000000004,20.89378125,17.802083333333332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.051044083526682,3.1983471074380163,383.0,431.0,242.0,267,1064,1330,2024
queue_greedy,1312,336.3703145767561,271.1703145767561,0.0,65.2,507.0741314898628,34.614000000000004,21.128088812077618,18.260416666666668,0.9964166020647166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0846325167037862,3.2025316455696204,427.0,449.0,237.0,267,1064,1330,2024
queue_greedy,1313,324.6296126604055,263.6296126604055,0.0,61.0,486.5792114387672,34.614000000000004,20.274133809948633,16.71875,0.999233260885059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1244444444444444,3.375586854460094,389.0,450.0,213.0,267,1064,1330,2024
queue_greedy,1314,320.54338122832644,265.2433812283264,0.0,55.3,500.43731633852013,37.449,20.85155484743834,17.822916666666668,0.9941400807565338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1658878504672898,3.103305785123967,345.0,428.0,242.0,267,1064,1330,2024
queue_greedy,1315,323.91435082843714,268.1143508284372,0.0,55.8,505.7856119638661,37.449,21.07440049849442,18.177083333333332,0.9967258024814404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1492204899777283,3.1352459016393444,413.0,449.0,244.0,267,1064,1330,2024
queue_greedy,1316,331.8528033632058,270.45280336320576,0.0,61.39999999999999,504.18074488501804,31.212,21.00753103687575,18.104166666666668,0.9879746646724451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1445497630331753,3.163265306122449,391.0,422.0,245.0,267,1064,1330,2024
queue_greedy,1317,319.22697663520364,263.0269766352036,0.0,56.199999999999996,487.6948722975112,34.614000000000004,20.32061967906297,16.822916666666668,0.996087067714195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1025,3.2158590308370045,369.0,400.0,227.0,267,1064,1330,2024
queue_greedy,1318,342.6868708760342,277.48687087603423,0.0,65.2,519.522104300107,34.614000000000004,21.646754345837792,19.1875,0.9975146489424166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1169724770642202,3.0643939393939394,407.0,436.0,264.0,267,1064,1330,2024
